Timestamps,Comments,VADER Compound,AFINN Score,TextBlob Polarity
2023-10-24T09:32:36Z,"well, when an unemployable work shy middle-class twerp pretends to have a manual job where you have to actually graft now and then you know it wasn't going to end well, was it ?",0.2023,-2,-0.25
2023-10-24T09:31:42Z,Well played to all involved,0.5423,0,0
2023-10-24T09:30:51Z,just remembered why I havnt watched TV for over 10 years. everyone knows Amazon are vile but you've made a complete mockery out of it,-0.631,-3,0.1
2023-10-24T09:30:13Z,Now this is journalism,0,0,0
2023-10-24T09:29:14Z,"I worked at Amazon for a few months during Uni. I was a picker (In a steel cage where robots came along with shelves of items for me to pick items from). Maybe I was just lucky, but honestly, it was fine, and I somewhat enjoyed it. They had music playing, and I just came in and did my thing. Felt ill a few times and they said I could go without one question.",0.8738,5,0.135714286
2023-10-24T09:28:04Z,Why would people recognise him? Who is he,0,0,0
2023-10-24T09:25:34Z,Brilliant! Loved this!,0.8271,7,0.8
2023-10-24T09:20:03Z,"the pi** problem should be called ""lobaloo""",-0.4019,-2,0
2023-10-24T09:18:08Z,"I work for Royal Mail, we have an tracked age service, amazon do use them but on,y via our postage",0.09,0,0
2023-10-24T09:03:01Z,"Well, as soon as it becomes possible for AI to run the automation of the warehouses the workers wont have to worry about bad back or feet anymore. The only jobs they'll be able to do for Amazon is drive and deliver 🤷‍♂️",0.1793,-6,-0.04
2023-10-24T09:01:41Z,If you comment on this saying youre so happy not to be amazon customer but shop in supermarkets its just as bad to let you know. Infact amazon looks tame,-0.6014,0,-0.038888889
2023-10-24T08:53:42Z,"In the UK, _It's your legal right to join a union wherever you work. This right applies whether a trade union has been recognised or not. There are certain protections afforded to union members_

_Union members have the right to be consulted on changes in the workplace, including changes to working hours, pay, or terms and conditions. This ensures that employees are aware of any changes that may affect them and are given the opportunity to have their say_",0.5083,4,0.253571429
2023-10-24T08:46:44Z,"I live in Bedford, it’s shocking but the company I work for as bad now, Royal Mail monitor everything. But secret act prevents us talking out",-0.7311,-6,-0.490909091
2023-10-24T08:45:16Z,Little room looks like a scif.,0.3041,2,-0.1875
2023-10-24T08:44:35Z,"hate to break it to you too, but it may have been illegal to remove the sand from the banks of the river Thames, depending on where you removed it from.

The legality of removing rocks and sand from the banks of the River Thames in England, United Kingdom, can be divided into two main aspects: the protection of geological features and the ownership of the riverbed.

1. Protection of Geological Features:  The preservation of unique ecosystems and geological features is a key aspect of the River Thames' protection. As such, it is illegal to remove any natural resources such as rocks, sand, or plants from national parks, including the riverbed 15. 

2. Ownership of Riverbed:  If the riverbed is on private property, then it is legal to remove rocks and sand without permission 3.  However, it's worth noting that even on private property, the riverbed may still be protected as a part of the larger ecosystem 1.",0.1901,-3,-0.04702381
2023-10-24T08:44:25Z,lets face it you misused alexa is like having your children play with you kitchen knives which you bough yourself its no different or letting them play with flammable objects near open flames. YOUR CHILDREN YOUR RESPONSIBILITY,0.6249,0,0.033333333
2023-10-24T08:39:57Z,Amazon workers should strike during Xmas if they want to be heard. Only thing is a lot of people work there for a quick penny and don’t want the drama.,0.2023,1,0.166666667
2023-10-24T08:38:25Z,vast majority still employed because where the fuck else are they getting a job,-0.5423,-4,-0.2
2023-10-24T08:38:13Z,I don't buy anything anything from Amazon. Deliberately.,0.1779,0,0
2023-10-24T08:33:19Z,"It’s not shame on Amazon, it’s shame on the customers.",0.5559,-4,0
2023-10-24T08:32:04Z,"I boycott amazon 
That’s my personal protest to Jeff Bezos Greed.",-0.6486,-7,0
2023-10-24T08:31:36Z,Bravo sir. This company deserves a kick in the balls.,0,0,0
2023-10-24T08:30:21Z,Basically any factory. Why only highlight amazon when everyone does this. Ive worked for alternate delivery firms and people have shit in vans. This is lightwork,-0.128,-2,-0.066666667
2023-10-24T08:25:29Z,Not just Amazon. Many companies follow similar working practices,-0.1326,0,0.25
2023-10-24T08:24:48Z,this guys got competition with Niko,0,0,0
2023-10-24T08:20:44Z,"As an Amazon third-party seller, one of the things I’d like to point out is a lot of the problems that you encountered get shifted onto the party sellers and they’re the ones that gonna ultimately end up losing their ability to sell online and also money. So it’s important for people to check whether they are purchasing from Amazon themselves, or a third-party seller. They treat the 3rd party sellers terribly and often it’s a case of guilty until you can prove yourself innocent with the most minor infractions.

Also, another thing on a personal level, I had a friend who had stage four cancer that worked for Amazon, and even as he was dying, they were still hounding him to come back to work . After he passed away, almost immediately, they started contacting his family about things like returning his uniform, absolutely disgusting.",0.5244,-9,-0.115
2023-10-24T08:19:47Z,this is brilliant,0.5859,4,0.9
2023-10-24T08:18:06Z,More like a prison.  Community payback scheme !!!!!!. One Amazon driver delivering to me asked to use my toilet.,-0.022,0,0.233333333
2023-10-24T08:17:15Z,"Well all you people who supported all the insane covid responses only made them stronger and helped kill small, independent businesses. Stop whining! They make woke shows like pissing all over Lord of the Rings to show how good, virtuous and all the BS they are. They're just token rich leftists...",0.6369,4,-0.029166667
2023-10-24T08:15:10Z,It's called modern day slavery,-0.7003,-3,0.2
2023-10-24T08:12:32Z,"That's facial rec that's running, damn that was quick.",-0.4019,-2,0.166666667
2023-10-24T08:11:32Z,You go on strike but don't want to lose that's shite job doesn't make any sense 😂😂,0.3191,0,0
2023-10-24T08:09:53Z,"Amazing, Oobha is the king of documentary film.",0.5859,4,0.3
2023-10-24T08:07:39Z,Fantastic brilliant documentary. Didnt know who this guy was but hes played a blinder. Hope every warehouse in uk gets unionised.,0.8922,10,0.433333333
2023-10-24T08:07:31Z,"Wait so... you can easily commit fraud by making a company in a tax haven country and do dodgy returns? 
This planet is busted.",-0.2732,-5,0.433333333
2023-10-24T08:04:55Z,"From 2:07 to 14:48 is the more interesting part. The rest of the video??? What has that to do with infintrating the amazon????

Making a piss drink better? 
Okay expose them for taxes etc that is good
Making potholes??? Oooooo expsing the flaw for getting your money back? That is breaking the law! Why teach people fraud???",-0.079,-7,0.4
2023-10-24T08:04:25Z,"This algorithm boost is for Jeff Bezos, the world's richest sociopath",0.7269,1,0
2023-10-24T07:52:19Z,Boris Johnson raised his son well...,0,0,0
2023-10-24T07:51:19Z,Brilliant!! You just need to make sure that you do not get on the wrong side of the two young ladies!,0.4588,2,0.25
2023-10-24T07:49:03Z,"I've delivered for pretty much all the major courier companies on motorcycles and in vans and i have never pissed in a bottle in six years, wtf is wrong with these people?",-0.0854,-9,-0.0975
2023-10-24T07:42:38Z,"Regrettably, the taxpayer funded orgamnisation responsible for the enforcement of the health and safety legislation in the UK, the Health and Safety Executive, is ineffective and spineless! Just take a look at the Grenfel Tower incident that has cost the taxpayer an enormous amount of money as well as causing many deaths!",0.6705,0,0.233333333
2023-10-24T07:37:26Z,It’s a good job for immigrants with no experience basically.,0.1779,2,0.7
2023-10-24T07:35:59Z,"That's some impressive journalism from everyone involved, not just Oobah. Thank you for your service.",0.2937,5,1
2023-10-24T07:30:59Z,"This shows your inability to take on basic information………. 200 parcels, equates to around 120-130 delivery stops a day !! 

Which, if you do the “basic arithmetic.” equates to 13-14 deliveries per hour !!! 

Seriously stressful work, which most people couldn’t cope with ???",-0.8074,-3,0.041666667
2023-10-24T07:30:34Z,"stop moaning, it’ll all be automated soon.
what ning sniffs random bottles of pi$$ on the street ?",-0.3818,-3,-0.5
2023-10-24T07:24:15Z,Is this the suspicious fish guy,-0.3612,-2,0
2023-10-24T07:21:41Z,"After this video, I would hire 24/7 security. As you might be the next Amazon target No.1",0.2263,-1,0
2023-10-24T07:13:14Z,"its not just Amazon, there are a lot of factory and warehouse situations where people are treated with zero respect and are highly disposable
 and in the Uk there are so many European workers that they can roll through and over, they tend to use temp agencies to non stop recruit new employees, who get treated badly and leave, and are instantly replaced those that stay, end up worked all sorts of random hours ,while they just roll onto the next batch of disposable people, the system runs smoother for the powers that be this way, there is no such thing as a valuable employee in their eyes",-0.2542,-4,-0.044848485
2023-10-24T07:12:22Z,I worked at Amazon in 2020 for 3 months only. The job it self is very easy but the management is very poor. I was doing night shifts and I would almost be falling asleep in my shift because you work like a machine with zero interaction.,-0.0965,0,0.014444444
